PID,Company Name,Order No,Item No,Customer No,Invoice No,Order Date,Invoice Date,Delivery Date,Rep ID,Sales,Cost,Margin,Quantity,Item Desc,PaymentMethod
75289,Lagozon Edutech Pvt Ltd,108179,10996,10020080,310081,08/31/2018,09/02/18,09/05/18,142,1883,942,587,2,Even Better Chocolate Milk,7
74317,Lagozon Edutech Pvt Ltd,108182,10496,10019194,309696,08/26/2018,08/28/2018,08/31/2018,108,247,123,25,2,Tell Tale Potatos,4
79597,Lagozon Edutech Pvt Ltd,108184,10076,10021175,309817,08/27/2018,08/29/2018,09/01/18,159,1204,201,332,6,Red Spade Sliced Chicken,2
79607,Lagozon Edutech Pvt Ltd,108189,10221,10017036,311611,09/17/2018,09/19/2018,09/22/2018,117,20279,1690,1391,12,Best Choice Sugar Cookies,5
75281,Lagozon Edutech Pvt Ltd,108190,10403,10017036,311612,09/17/2018,09/19/2018,09/22/2018,117,622994,7244,7343,86,Big Time Frozen Cheese Pizza,5
74278,Lagozon Edutech Pvt Ltd,108191,10938,10015793,310082,08/31/2018,09/02/18,09/05/18,182,1242,621,477,2,BBB Best Grape Jelly,3
74028,Lagozon Edutech Pvt Ltd,108192,10609,10020332,309819,08/27/2018,08/29/2018,09/01/18,131,195,97,119,2,Landslide Pepper,10
74029,Lagozon Edutech Pvt Ltd,108194,10274,10017585,309699,08/26/2018,08/28/2018,08/31/2018,134,3,1,2,4,Great Pumpernickel Bread,5
75233,Lagozon Edutech Pvt Ltd,108195,10197,10013080,313241,10/07/18,10/09/18,10/12/18,180,3634,454,197,8,High Top Golden Delcious Apples,9
87417,Lagozon Edutech Pvt Ltd,108196,10953,10010887,310083,08/31/2018,09/02/18,09/05/18,119,368,92,77,4,Special Grits,3
75212,Lagozon Edutech Pvt Ltd,108198,10221,10017036,313874,10/14/2018,10/16/2018,10/19/2018,117,9013,1127,927,8,Best Choice Sugar Cookies,1
75256,Lagozon Edutech Pvt Ltd,108200,10218,10018665,310085,08/31/2018,09/02/18,09/05/18,130,106,27,33,4,Best Choice BBQ Potato Chips,3
74196,Lagozon Edutech Pvt Ltd,108204,10272,10002969,309821,08/27/2018,08/29/2018,09/01/18,175,2,0,1,4,Good White Zinfandel Wine,6
75191,Lagozon Edutech Pvt Ltd,108205,10221,10017036,311614,09/17/2018,09/19/2018,09/22/2018,117,36051,2253,1855,16,Best Choice Sugar Cookies,6
75192,Lagozon Edutech Pvt Ltd,108207,10554,10025267,310087,08/31/2018,09/02/18,09/05/18,105,20,10,14,2,Fast Dried Apples,2
77214,Lagozon Edutech Pvt Ltd,108209,10319,10025267,310701,09/07/18,09/09/18,09/12/18,105,119,20,32,6,Excellent Orange Juice,8
75230,Lagozon Edutech Pvt Ltd,108210,10329,10025267,310089,08/31/2018,09/02/18,09/05/18,105,14,7,16,2,Better Canned String Beans,9
77752,Lagozon Edutech Pvt Ltd,108213,10026,10000497,310090,08/31/2018,09/02/18,09/05/18,168,213,106,140,2,Blue Label Turkey Noodle Soup,10
75708,Lagozon Edutech Pvt Ltd,108218,10986,10011997,310906,09/09/18,09/11/18,09/14/2018,160,406,203,79,2,Even Better String Cheese,5
74258,Lagozon Edutech Pvt Ltd,108219,10549,10009676,311505,09/16/2018,09/18/2018,09/21/2018,141,6363,318,202,20,Fast Beef Jerky,3
74340,Lagozon Edutech Pvt Ltd,108220,10196,10022444,309825,08/27/2018,08/29/2018,09/01/18,173,212,106,31,2,High Top Macintosh Apples,3
74629,Lagozon Edutech Pvt Ltd,108222,10031,10021794,309826,08/27/2018,08/29/2018,09/01/18,118,0,0,20,2,Blue Label Canned Tuna in Oil,8
74584,Lagozon Edutech Pvt Ltd,108225,10968,10007577,309927,08/28/2018,08/30/2018,09/02/18,175,249,124,178,2,Just Right Canned Tuna in Water,2
102280,Lagozon Edutech Pvt Ltd,108228,10329,10007457,309930,08/28/2018,08/30/2018,09/02/18,130,14,7,15,2,Better Canned String Beans,2
92787,Lagozon Edutech Pvt Ltd,108232,10960,10017036,318874,12/08/18,12/10/18,12/13/2018,117,112,28,37,4,Just Right Canned Tomatos,3
74621,Lagozon Edutech Pvt Ltd,108237,10897,10002144,309936,08/28/2018,08/30/2018,09/02/18,113,75,37,38,2,Pearl Merlot Wine,1
75787,Lagozon Edutech Pvt Ltd,108239,10564,10021668,309937,08/28/2018,08/30/2018,09/02/18,117,196,98,136,2,Atomic Tasty Candy Bar,4
74602,Lagozon Edutech Pvt Ltd,108240,10212,10008638,310274,09/02/18,09/04/18,09/07/18,179,1057,529,368,2,High Top Oranges,10
81058,Lagozon Edutech Pvt Ltd,108243,10180,10023511,309938,08/28/2018,08/30/2018,09/02/18,136,194,97,5,2,High Top Shitake Mushrooms,9
81100,Lagozon Edutech Pvt Ltd,108244,10415,10017036,311902,09/22/2018,09/24/2018,09/27/2018,117,1731,96,106,18,Big Time Ice Cream Sandwich,3
81018,Lagozon Edutech Pvt Ltd,108246,10615,10017036,315082,10/27/2018,10/29/2018,11/01/18,117,479,120,113,4,Landslide Grape Jam,1
85192,Lagozon Edutech Pvt Ltd,108251,10709,10017036,315707,11/03/18,11/05/18,11/08/18,117,23,11,10,2,Imagine Frozen Sausage Pizza,1
78782,Lagozon Edutech Pvt Ltd,108252,10359,10022456,311106,09/11/18,09/13/2018,09/16/2018,104,146,73,38,2,Carlson String Cheese,1
75711,Lagozon Edutech Pvt Ltd,108254,10973,10019194,311219,09/14/2018,09/16/2018,09/19/2018,108,352,176,121,2,Just Right Fancy Canned Oysters,8
81004,Lagozon Edutech Pvt Ltd,108255,10388,10017036,311905,09/22/2018,09/24/2018,09/27/2018,117,41,21,18,2,Urban Small Brown Eggs,7
74618,Lagozon Edutech Pvt Ltd,108270,10345,10025267,310441,09/03/18,09/05/18,09/08/18,105,164,82,133,2,Better Fancy Canned Clams,10
74609,Lagozon Edutech Pvt Ltd,108272,10080,10020445,309946,08/28/2018,08/30/2018,09/01/18,173,0,0,11,2,Blue Medal Large Eggs,3
100197,Lagozon Edutech Pvt Ltd,108275,10984,10023524,309832,08/27/2018,08/29/2018,09/01/18,103,40,20,26,2,Even Better Jack Cheese,4
74595,Lagozon Edutech Pvt Ltd,108276,10504,10017036,318085,11/30/2018,12/02/18,12/05/18,117,6102,763,273,8,Tell Tale Limes,3
74201,Lagozon Edutech Pvt Ltd,108277,10035,10020445,309947,08/28/2018,08/30/2018,09/01/18,173,0,0,62,8,Blue Label Fancy Canned Oysters,10
74202,Lagozon Edutech Pvt Ltd,108278,10989,10026055,309833,08/27/2018,08/29/2018,09/01/18,145,30,7,10,4,Even Better Head Cheese,9
74586,Lagozon Edutech Pvt Ltd,108280,10080,10020445,309948,08/28/2018,08/30/2018,09/01/18,173,0,0,11,2,Blue Medal Large Eggs,10
74596,Lagozon Edutech Pvt Ltd,108282,10872,10022456,309834,08/27/2018,08/29/2018,09/01/18,104,93,47,63,2,Nationeel Golden Raisins,5
75693,Lagozon Edutech Pvt Ltd,108283,10035,10020445,309950,08/28/2018,08/30/2018,09/01/18,173,0,0,62,8,Blue Label Fancy Canned Oysters,3
75749,Lagozon Edutech Pvt Ltd,108284,10199,10021977,310262,09/02/18,09/04/18,09/06/18,108,26,13,20,2,High Top Lemons,5
75585,Lagozon Edutech Pvt Ltd,108286,10869,10020914,311344,09/15/2018,09/17/2018,09/20/2018,182,3256,543,304,6,Nationeel Grape Fruit Roll,1
100204,Lagozon Edutech Pvt Ltd,108294,10504,10017036,318087,11/30/2018,12/02/18,12/05/18,117,6102,763,273,8,Tell Tale Limes,9
78729,Lagozon Edutech Pvt Ltd,108295,10504,10017036,318088,11/30/2018,12/02/18,12/05/18,117,9535,953,341,10,Tell Tale Limes,5
74578,Lagozon Edutech Pvt Ltd,108296,10594,10019617,311220,09/14/2018,09/16/2018,09/19/2018,170,76,38,54,2,Landslide Sesame Oil,2
100703,Lagozon Edutech Pvt Ltd,108297,10564,10024541,309954,08/28/2018,08/30/2018,09/02/18,166,196,98,148,2,Atomic Tasty Candy Bar,2
101071,Lagozon Edutech Pvt Ltd,108298,10504,10017036,318318,12/02/18,12/04/18,12/07/18,117,1526,381,136,4,Tell Tale Limes,9
74631,Lagozon Edutech Pvt Ltd,108299,10504,10017036,318594,12/04/18,12/06/18,12/09/18,117,381,191,68,2,Tell Tale Limes,10
84792,Lagozon Edutech Pvt Ltd,108303,10406,10019194,309957,08/28/2018,08/30/2018,09/02/18,108,354,177,161,2,Big Time Frozen Carrots,2
78801,Lagozon Edutech Pvt Ltd,108306,10973,10022732,312978,10/05/18,10/07/18,10/10/18,130,1409,352,242,4,Just Right Fancy Canned Oysters,4
76229,Lagozon Edutech Pvt Ltd,108316,10802,10009676,311507,09/16/2018,09/18/2018,09/21/2018,141,19065856,47665,52771,400,Ebony Shitake Mushrooms,10
76231,Lagozon Edutech Pvt Ltd,108317,10374,10023524,310555,09/04/18,09/06/18,09/09/18,103,2,1,2,2,Moms Chicken Hot Dogs,1
75173,Lagozon Edutech Pvt Ltd,108318,10490,10000486,311469,09/16/2018,09/18/2018,09/21/2018,162,222,111,108,2,Tell Tale Green Pepper,2
75733,Lagozon Edutech Pvt Ltd,108320,10412,10011997,309963,08/28/2018,08/30/2018,09/02/18,160,287,144,51,2,Big Time Home Style French Fries,9
75248,Lagozon Edutech Pvt Ltd,108326,10901,10010970,310321,09/02/18,09/04/18,09/07/18,104,197,99,71,2,Fantastic Pumpernickel Bread,6
74649,Lagozon Edutech Pvt Ltd,108327,10831,10023511,310094,08/31/2018,09/02/18,09/05/18,136,341,171,76,2,Ebony Honey Dew,9
75884,Lagozon Edutech Pvt Ltd,108328,10925,10022444,309964,08/28/2018,08/30/2018,09/05/18,173,2600,650,317,4,BBB Best Pepper,10
82658,Lagozon Edutech Pvt Ltd,108330,10673,10005919,310442,09/03/18,09/05/18,09/08/18,117,4170,104,57,40,Gorilla Head Cheese,8
92492,Lagozon Edutech Pvt Ltd,108332,10673,10005919,312379,09/28/2018,09/30/2018,10/03/18,117,26060,261,143,100,Gorilla Head Cheese,2
82640,Lagozon Edutech Pvt Ltd,108333,10943,10019194,315559,11/02/18,11/04/18,11/07/18,108,341,171,76,2,Fabulous Diet Soda,3
75180,Lagozon Edutech Pvt Ltd,108338,10848,10019150,312135,09/24/2018,09/26/2018,09/28/2018,114,1233300,2467,908,500,Nationeel Lemon Cookies,8
75257,Lagozon Edutech Pvt Ltd,108339,10398,10004245,310100,08/31/2018,09/02/18,09/05/18,180,2,1,6,2,Big Time Frozen Sausage Pizza,6
86759,Lagozon Edutech Pvt Ltd,108340,10253,10023524,310101,08/31/2018,09/02/18,09/05/18,103,166,83,210,2,Choice Tasty Candy Bar,5
75747,Lagozon Edutech Pvt Ltd,108342,10589,10022687,313615,10/12/18,10/14/2018,10/17/2018,113,148,74,59,2,Colony Cranberry Muffins,8
75909,Lagozon Edutech Pvt Ltd,108344,10871,10023244,311222,09/14/2018,09/16/2018,09/19/2018,124,307,154,47,2,Nationeel Raisins,1
75213,Lagozon Edutech Pvt Ltd,108347,10241,10024550,310102,08/31/2018,09/02/18,09/05/18,111,2,0,1,4,Best Choice Sesame Crackers,6
75716,Lagozon Edutech Pvt Ltd,108348,10362,10012161,316549,11/12/18,11/14/2018,11/17/2018,109,2734572,28485,21604,96,Carlson Head Cheese,8
87120,Lagozon Edutech Pvt Ltd,108349,10096,10012715,310325,09/02/18,09/04/18,09/07/18,108,120,60,50,2,Golden Turkey TV Dinner,5
75575,Lagozon Edutech Pvt Ltd,108356,10903,10008602,313729,10/13/2018,10/15/2018,10/18/2018,121,367,184,21,2,Fantastic Rye Bread,4
75497,Lagozon Edutech Pvt Ltd,108357,10592,10020445,310205,09/01/18,09/03/18,09/06/18,173,254,127,120,2,Colony Blueberry Muffins,8
74663,Lagozon Edutech Pvt Ltd,108361,10420,10020515,310207,09/01/18,09/03/18,09/06/18,143,23,12,19,2,Big Time Popsicles,9
75242,Lagozon Edutech Pvt Ltd,108363,10384,10026038,309969,08/28/2018,08/30/2018,09/02/18,117,16703,2088,1467,8,Moms Sliced Turkey,1
75267,Lagozon Edutech Pvt Ltd,108365,10642,10026038,309975,08/31/2018,09/02/18,09/05/18,117,239,120,112,2,Bravo Canned Yams,5
75177,Lagozon Edutech Pvt Ltd,108368,10323,10021239,309970,08/28/2018,08/30/2018,09/02/18,112,383,192,268,2,Best Oatmeal,1
75196,Lagozon Edutech Pvt Ltd,108371,10099,10025033,310106,08/31/2018,09/02/18,09/05/18,115,2,1,4,2,Golden Pancake Mix,3
89016,Lagozon Edutech Pvt Ltd,108372,10847,10025353,311224,09/14/2018,09/16/2018,09/19/2018,111,30,15,26,2,Nationeel Potato Chips,2
79412,Lagozon Edutech Pvt Ltd,108373,10605,10020332,314300,10/19/2018,10/21/2018,10/21/2018,152,1226045,20434,11246,60,Landslide Canola Oil,6
75197,Lagozon Edutech Pvt Ltd,108378,10234,10020332,311468,09/16/2018,09/18/2018,09/21/2018,152,416931,8339,3155,50,Best Choice Salted Pretzels,5
81027,Lagozon Edutech Pvt Ltd,108381,10261,10013574,310109,08/31/2018,09/02/18,09/05/18,145,36,18,12,2,Medalist Ravioli,1
75766,Lagozon Edutech Pvt Ltd,108383,10562,10021160,311906,09/22/2018,09/24/2018,09/27/2018,160,127,64,34,2,Fast Dried Apricots,10
75868,Lagozon Edutech Pvt Ltd,108385,10609,10019617,310329,09/02/18,09/04/18,09/07/18,170,780,195,238,4,Landslide Pepper,6
75876,Lagozon Edutech Pvt Ltd,108386,10841,10020247,310405,09/03/18,09/05/18,09/08/18,169,166,41,71,4,Nationeel Corn Chips,10
80117,Lagozon Edutech Pvt Ltd,108387,10847,10023524,311762,09/18/2018,09/20/2018,09/23/2018,103,267,45,73,6,Nationeel Potato Chips,5
75838,Lagozon Edutech Pvt Ltd,108388,10023,10023524,311225,09/14/2018,09/16/2018,09/19/2018,103,6,1,2,8,Blue Label Noodle Soup,7
89426,Lagozon Edutech Pvt Ltd,108389,10615,10023524,315337,10/29/2018,10/31/2018,11/03/18,103,120,60,81,2,Landslide Grape Jam,7
85216,Lagozon Edutech Pvt Ltd,108390,10898,10019194,311108,09/11/18,09/13/2018,09/16/2018,108,11713,732,303,16,Pearl Chardonnay,5
81048,Lagozon Edutech Pvt Ltd,108391,10684,10019909,313123,10/06/18,10/08/18,10/11/18,157,311,155,246,2,Gorilla Blueberry Yogurt,9
75190,Lagozon Edutech Pvt Ltd,108392,10194,10023793,309983,08/31/2018,09/02/18,09/05/18,115,761,38,196,20,High Top Firm Tofu,1
75269,Lagozon Edutech Pvt Ltd,108395,10194,10023793,309985,08/31/2018,09/02/18,09/05/18,115,8,4,20,2,High Top Firm Tofu,9
75552,Lagozon Edutech Pvt Ltd,108400,10303,10001818,310331,09/02/18,09/04/18,09/07/18,120,353,88,269,4,Super Apple Jelly,6
75636,Lagozon Edutech Pvt Ltd,108402,10295,10023793,310147,09/01/18,09/03/18,09/06/18,115,189,94,71,2,Super Grape Preserves,9
75709,Lagozon Edutech Pvt Ltd,108404,10186,10020192,310332,09/02/18,09/04/18,09/07/18,183,31,15,41,2,High Top Cauliflower,10
75210,Lagozon Edutech Pvt Ltd,108405,10514,10023511,310333,09/02/18,09/04/18,09/07/18,136,75,37,38,2,Tell Tale Broccoli,2
75221,Lagozon Edutech Pvt Ltd,108406,10950,10018885,310112,08/31/2018,09/02/18,09/05/18,107,38,19,36,2,Special Oatmeal,7
75875,Lagozon Edutech Pvt Ltd,108407,10293,10023524,310113,08/31/2018,09/02/18,09/05/18,103,76,38,70,2,Super Tomato Sauce,10
75916,Lagozon Edutech Pvt Ltd,108410,10360,10019812,310446,09/03/18,09/05/18,09/09/18,113,222,55,76,4,Carlson Low Fat String Cheese,3
89333,Lagozon Edutech Pvt Ltd,108411,10797,10009645,309978,08/31/2018,09/02/18,09/05/18,103,1895,79,97,24,Ebony New Potatos,4
83321,Lagozon Edutech Pvt Ltd,108412,10610,10012226,314601,10/21/2018,10/23/2018,10/26/2018,180,541,270,30,2,Landslide Low Fat Apple Butter,7
82617,Lagozon Edutech Pvt Ltd,108413,10589,10012226,313616,10/12/18,10/14/2018,10/17/2018,180,148,74,55,2,Colony Cranberry Muffins,5
87206,Lagozon Edutech Pvt Ltd,108414,10403,10021158,313875,10/14/2018,10/16/2018,10/19/2018,143,1212970,10108,11141,120,Big Time Frozen Cheese Pizza,4
77631,Lagozon Edutech Pvt Ltd,108417,10403,10021158,313753,10/13/2018,10/15/2018,10/18/2018,143,1212970,10108,11141,120,Big Time Frozen Cheese Pizza,2
76319,Lagozon Edutech Pvt Ltd,108420,10252,10020672,310799,09/08/18,09/10/18,09/13/2018,125,53,27,26,2,Best Choice Frosted Donuts,8
76329,Lagozon Edutech Pvt Ltd,108426,10649,10022732,310561,09/04/18,09/06/18,09/09/18,130,978,98,202,10,Bravo Beef Soup,1
75594,Lagozon Edutech Pvt Ltd,108428,10412,10026868,310217,09/01/18,09/03/18,09/06/18,129,287,144,66,2,Big Time Home Style French Fries,6
77648,Lagozon Edutech Pvt Ltd,108429,10291,10002489,310800,09/08/18,09/10/18,09/13/2018,109,75,5,14,14,Super Vegetable Oil,2
75639,Lagozon Edutech Pvt Ltd,108431,10680,10004245,310219,09/01/18,09/03/18,09/06/18,180,431,216,84,2,Gorilla Chocolate Milk,3
76232,Lagozon Edutech Pvt Ltd,108435,10317,10007577,310220,09/01/18,09/03/18,09/06/18,175,7,4,9,2,Excellent Cola,6
76252,Lagozon Edutech Pvt Ltd,108441,10724,10019194,310562,09/04/18,09/06/18,09/09/18,108,7,4,4,2,Imagine Lime Popsicles,8
75205,Lagozon Edutech Pvt Ltd,108443,10090,10019194,310224,09/01/18,09/03/18,09/06/18,108,1076,538,231,2,Golden Waffles,3
75208,Lagozon Edutech Pvt Ltd,108444,10319,10021160,310121,08/31/2018,09/02/18,09/05/18,160,44,22,27,2,Excellent Orange Juice,10
79134,Lagozon Edutech Pvt Ltd,108447,10860,10023793,312509,09/29/2018,10/01/18,10/04/18,115,2136,356,141,6,Nationeel Beef Jerky,1
77228,Lagozon Edutech Pvt Ltd,108449,10194,10023793,310651,09/07/18,09/09/18,09/12/18,115,274,23,118,12,High Top Firm Tofu,9
77217,Lagozon Edutech Pvt Ltd,108450,10660,10023793,311177,09/14/2018,09/16/2018,09/19/2018,115,1583,264,130,6,Applause Canned Mixed Fruit,3
93316,Lagozon Edutech Pvt Ltd,108451,10385,10023793,310149,09/01/18,09/03/18,09/06/18,115,1174264,5871,3679,200,Moms Sliced Ham,7
93334,Lagozon Edutech Pvt Ltd,108457,10227,10019400,315936,11/05/18,11/07/18,11/09/18,119,4909,1227,883,4,Best Choice Graham Crackers,7
75553,Lagozon Edutech Pvt Ltd,108458,10860,10023793,311314,09/15/2018,09/17/2018,09/20/2018,115,949,237,94,4,Nationeel Beef Jerky,9
75732,Lagozon Edutech Pvt Ltd,108460,10194,10023793,310271,09/02/18,09/04/18,09/07/18,115,8,4,20,2,High Top Firm Tofu,8
75538,Lagozon Edutech Pvt Ltd,108461,10191,10023793,311869,09/22/2018,09/24/2018,09/27/2018,115,1635,273,136,6,High Top Fresh Lima Beans,9
77248,Lagozon Edutech Pvt Ltd,108463,10832,10023793,310653,09/07/18,09/09/18,09/12/18,115,1719,286,211,6,Ebony Fuji Apples,1
77224,Lagozon Edutech Pvt Ltd,108464,10403,10023793,310654,09/07/18,09/09/18,09/12/18,115,1348,337,529,4,Big Time Frozen Cheese Pizza,8
75283,Lagozon Edutech Pvt Ltd,108465,10682,10023793,310655,09/07/18,09/09/18,09/12/18,115,184,92,48,2,Gorilla Whole Milk,7
82711,Lagozon Edutech Pvt Ltd,108466,10211,10008638,309981,08/31/2018,09/02/18,09/05/18,179,1175,588,607,2,High Top Walnuts,10
75609,Lagozon Edutech Pvt Ltd,108468,10068,10025063,312383,09/28/2018,09/30/2018,10/03/18,168,1903,952,924,2,Red Spade Foot-Long Hot Dogs,1
79616,Lagozon Edutech Pvt Ltd,108470,10690,10025778,311616,09/17/2018,09/19/2018,09/22/2018,103,5099224,24282,23151,210,Cutting Edge Foot-Long Hot Dogs,6
75276,Lagozon Edutech Pvt Ltd,108472,10011,10013080,310703,09/07/18,09/09/18,09/12/18,180,12931,2155,2555,6,Washington Apple Drink,3
79609,Lagozon Edutech Pvt Ltd,108473,10090,10021175,310123,08/31/2018,09/02/18,09/05/18,159,1076,538,239,2,Golden Waffles,9
100529,Lagozon Edutech Pvt Ltd,108475,10690,10025778,311618,09/17/2018,09/19/2018,09/22/2018,103,566580,8094,7717,70,Cutting Edge Foot-Long Hot Dogs,5
91122,Lagozon Edutech Pvt Ltd,108476,10931,10023447,318214,12/01/18,12/03/18,12/06/18,176,227,57,76,4,BBB Best Grape Jam,3
75707,Lagozon Edutech Pvt Ltd,108478,10334,10007457,310231,09/01/18,09/03/18,09/06/18,130,50,25,25,2,Better Noodle Soup,5
83114,Lagozon Edutech Pvt Ltd,108479,10294,10019194,310336,09/02/18,09/04/18,09/07/18,108,86,43,22,2,Super Canola Oil,1
87443,Lagozon Edutech Pvt Ltd,108480,10889,10023447,312534,09/29/2018,10/01/18,10/04/18,176,270637,9666,9484,28,Discover Manicotti,8
87447,Lagozon Edutech Pvt Ltd,108487,10690,10025778,313876,10/14/2018,10/16/2018,10/19/2018,103,566580,8094,7717,70,Cutting Edge Foot-Long Hot Dogs,6
75174,Lagozon Edutech Pvt Ltd,108489,10900,10012885,310449,09/03/18,09/05/18,09/08/18,107,133,66,61,2,Pearl Light Beer,5
75231,Lagozon Edutech Pvt Ltd,108495,10617,10013574,310131,08/31/2018,09/02/18,09/05/18,145,2,1,2,2,Landslide Strawberry Jam,7
85287,Lagozon Edutech Pvt Ltd,108497,10854,10011052,313755,10/13/2018,10/15/2018,10/18/2018,157,21037,1052,358,20,Nationeel Salsa Dip,4
75694,Lagozon Edutech Pvt Ltd,108501,10889,10011052,312535,09/29/2018,10/01/18,10/04/18,157,138080,6904,6775,20,Discover Manicotti,3
75502,Lagozon Edutech Pvt Ltd,108502,10106,10015793,310337,09/02/18,09/04/18,09/07/18,182,23,12,23,2,Golden Frozen Broccoli,10
75522,Lagozon Edutech Pvt Ltd,108507,10808,10005043,310238,09/01/18,09/03/18,09/05/18,127,0,0,41,2,Ebony Cauliflower,10
75741,Lagozon Edutech Pvt Ltd,108508,10011,10013080,311227,09/14/2018,09/16/2018,09/19/2018,180,1437,718,852,2,Washington Apple Drink,2
77939,Lagozon Edutech Pvt Ltd,108509,10343,10016858,310338,09/02/18,09/04/18,09/07/18,130,210,105,122,2,Better Large Canned Shrimp,8
77944,Lagozon Edutech Pvt Ltd,108510,10847,10020962,310970,09/10/18,09/12/18,09/15/2018,175,106951,891,1538,120,Nationeel Potato Chips,7
76315,Lagozon Edutech Pvt Ltd,108511,10239,10008381,310520,09/04/18,09/06/18,09/08/18,111,416,104,127,4,Best Choice Chocolate Donuts,2
75600,Lagozon Edutech Pvt Ltd,108516,10196,10022444,310239,09/01/18,09/03/18,09/06/18,173,847,212,62,4,High Top Macintosh Apples,8
75737,Lagozon Edutech Pvt Ltd,108527,10006,10026081,315439,10/30/2018,11/01/18,11/04/18,154,848277,4158,1020,204,Washington Cola,4
75745,Lagozon Edutech Pvt Ltd,108528,10816,10019194,310342,09/02/18,09/04/18,09/07/18,108,263,131,71,2,Ebony Firm Tofu,5
75706,Lagozon Edutech Pvt Ltd,108529,10537,10026081,314781,10/23/2018,10/25/2018,10/28/2018,154,20333200,20333,6828,1000,Fast Lemon Cookies,9
87680,Lagozon Edutech Pvt Ltd,108531,10649,10019194,310344,09/02/18,09/04/18,09/07/18,108,39,20,40,2,Bravo Beef Soup,10
83833,Lagozon Edutech Pvt Ltd,108534,10854,10019194,314036,10/15/2018,10/17/2018,10/21/2018,108,131479,2630,967,50,Nationeel Salsa Dip,7
75700,Lagozon Edutech Pvt Ltd,108543,10414,10019812,310706,09/07/18,09/09/18,09/12/18,113,106,53,57,2,Big Time Ice Cream,6
75682,Lagozon Edutech Pvt Ltd,108544,10258,10019812,310350,09/02/18,09/04/18,09/07/18,113,0,0,48,2,Choice Spicy Mints,6
83424,Lagozon Edutech Pvt Ltd,108545,10850,10019812,310351,09/02/18,09/04/18,09/07/18,113,5,3,8,2,Nationeel Cheese Crackers,1
75683,Lagozon Edutech Pvt Ltd,108547,10576,10025359,312730,10/01/18,10/03/18,10/06/18,144,274,137,140,2,Shady Lake Rice Medly,4
75898,Lagozon Edutech Pvt Ltd,108548,10489,10020181,310565,09/04/18,09/06/18,09/09/18,115,1524,762,675,2,Tell Tale Onions,3
75805,Lagozon Edutech Pvt Ltd,108549,10065,10002144,310453,09/03/18,09/05/18,09/08/18,113,310,78,163,4,Red Spade Beef Bologna,6
88981,Lagozon Edutech Pvt Ltd,108555,10222,10027340,310356,09/02/18,09/04/18,09/06/18,184,12072,2012,1379,6,Best Choice Chocolate Chip Cookies,8
89022,Lagozon Edutech Pvt Ltd,108559,10420,10016548,314349,10/19/2018,10/21/2018,10/21/2018,118,7183,1796,480,4,Big Time Popsicles,1
75792,Lagozon Edutech Pvt Ltd,108561,10880,10004245,310358,09/02/18,09/04/18,09/07/18,180,652,326,180,2,Thresher Spicy Mints,3
75689,Lagozon Edutech Pvt Ltd,108562,10489,10019194,310359,09/02/18,09/04/18,09/07/18,108,1524,762,603,2,Tell Tale Onions,2
75680,Lagozon Edutech Pvt Ltd,108563,10607,10019194,310360,09/02/18,09/04/18,09/07/18,108,28,7,18,4,Landslide Columbian Coffee,5
75530,Lagozon Edutech Pvt Ltd,108564,10291,10019194,310361,09/02/18,09/04/18,09/07/18,108,2,1,2,2,Super Vegetable Oil,5
